customer_id,customer_name,email,created_at,state_code,acquisition_channel,income_bracket,birth_date,engagement_score
C1771,fernanda   Rocha,fernanda_rocha@gmail.com,2023-11-03,Brasília,social_media,20k+,1999-03-20,21
C1772,BRUNO silva,bruno_silva@gmail.com,2023-12-26,R.J.,social_media,20k+,2003-07-27,20
C1773,JOAO Barros ,joão_barros@gmail.com,2023-04-09,BA,paid_search,5k-10k,1995-09-16,94
C1774,LUCAS Braga ,lucas_braga@gmail.com,2023-03-20,S.P.,direct,0-2k,1982-12-31,73
C1775,Amanda  moreira,amanda_moreira@gmail.com,2023-04-05,R.J.,email,5k-10k,1982-03-25,32
C1776,Tiago Soza,thiago_souza@gmail.com,2023-05-01,BA,referral,0-2k,1999-06-03,67
C1777,Letícia  Nunes,letícia_nunes@gmail.com,2023-12-27,Rio de Janeiro,email,0-2k,1991-10-22,24
C1778,Thiago	Borges,thiago_borges@gmail.com,2023-08-31,Minas,direct,20k+,1987-05-31,70
C1779, Bruno Godoi,bruno_godoy@gmail.com,2023-05-12,Minas,email,20k+,1986-02-24,69
C1780,Vinicius   Gonçalvez,vinícius_gonçalves@gmail.com,2023-02-15,SP,organic,20k+,1995-08-21,1
C1781,Jõao  neves,joão_neves@gmail.com,2023-10-16,RJ,social_media,0-2k,1996-03-31,87
C1782,Camila Melo,camila_melo@gmail.com,2023-11-18,GO,email,5k-10k,1973-01-29,55
C1783, Patrícia andrade,patrícia_andrade@gmail.com,2023-11-21,rj,direct,10k-20k,1993-09-12,49
C1784,Carlos   pacheco,carlos_pacheco@gmail.com,2023-08-11,Distrito Federal,paid_search,2k-5k,1998-01-26,79
C1785,Gabriela lacerda,gabriela_lacerda@gmail.com,2023-01-30,Estado de SP,referral,2k-5k,1995-07-03,13
C1786,Patrícia	Correa,patrícia_correia@gmail.com,2023-09-21,Estado de SP,paid_search,2k-5k,1971-02-03,33
C1787,Thiago	Dias,thiago_dias@gmail.com,2023-01-16,BA,direct,5k-10k,1971-06-07,22
C1788, João pinto,joão_pinto@gmail.com,2023-05-11,São Paulo,referral,0-2k,1991-04-19,0
C1789,Juliana  Pinto ,juliana_pinto@gmail.com,2023-07-17,São Paulo,organic,0-2k,1978-06-06,10
C1790,Vinicius	Pereira,vinícius_pereira@gmail.com,2023-05-25,Rio de Janeiro,paid_search,0-2k,1991-05-11,10
C1791,BRUNO   Vieira,bruno_vieira@gmail.com,2023-04-08,Estado de SP,email,10k-20k,2003-04-02,98
C1792,Leticia   aguiar,letícia_aguiar@gmail.com,2023-06-19,Estado de SP,organic,5k-10k,1971-06-30,23
C1793,Patrícia	vieira,patrícia_vieira@gmail.com,2023-02-26,S.P.,direct,5k-10k,1992-10-09,4
C1794,Amanda peixoto ,amanda_peixoto@gmail.com,2023-01-14,Espirito Santo,referral,2k-5k,1995-11-24,70
C1795,EDUARDA   Batista,eduarda_batista@gmail.com,2023-09-27,S.P.,paid_search,5k-10k,1974-03-20,5
C1796,Vinícius  miranda,vinícius_miranda@gmail.com,2023-09-14, ,social_media,5k-10k,1993-05-14,15
C1797,Juliana	bezerra,juliana_bezerra@gmail.com,2023-07-16,Distrito Federal,referral,0-2k,1988-02-09,27
C1798,Tiago  Borjes,thiago_borges@gmail.com,2023-09-12,Rio,direct,2k-5k,1980-09-29,15
C1799,gustav0 Mendes,gustavo_mendes@gmail.com,2023-12-15,rj,referral,20k+,1994-07-17,34
C1800,bruno	fonseca,bruno_fonseca@gmail.com,2023-01-10,M.G.,referral,0-2k,1990-01-16,54
C1801,Vinícius   moreira,vinícius_moreira@gmail.com,2023-10-20,Brasília,email,5k-10k,1973-12-17,98
C1802,JOAO	Godoy,joão_godoy@gmail.com,2023-11-15,Sao Paulo,paid_search,10k-20k,1979-10-27,15
C1803, Vinícius cardoso,vinícius_cardoso@gmail.com,2023-01-09,Goiás,organic,5k-10k,1979-01-07,44
C1804,Isabela   C0sta,isabela_costa@gmail.com,2023-04-29,Santa Catarina,paid_search,5k-10k,1994-05-05,18
C1805,Rafael	Amaral,rafael_amaral@gmail.com,2023-08-25,PR,social_media,0-2k,1992-09-30,36
C1806, Letícia Siva,letícia_silva@gmail.com,2023-12-16,PR,referral,20k+,2002-11-02,92
C1807, Isabela lopes,isabela_lopes@gmail.com,2023-07-29,Rio,organic,5k-10k,2001-03-08,42
C1808,AMANDA Bragga ,amanda_braga@gmail.com,2023-11-16,SC,organic,20k+,1973-05-23,82
C1809, Eduarda Fonseca,eduarda_fonseca@gmail.com,2023-01-26,Rio de Janeiro,email,10k-20k,1975-07-02,70
C1810,Jõao  Borges,joão_borges@gmail.com,2023-08-10,Espírito Santo,paid_search,20k+,1992-03-27,87
C1811, carlos Nuness,carlos_nunes@gmail.com,2023-01-17,Sao Paulo,referral,0-2k,2002-05-28,13
C1812, Maria Braga,maria_braga@gmail.com,2023-06-30,,social_media,0-2k,1999-03-07,27
C1813,Vinicius	barros,vinícius_barros@gmail.com,2023-04-02,Sao Paulo,email,2k-5k,2004-07-02,48
C1814,AMANDA  borges,amanda_borges@gmail.com,2023-11-03,Goiás,referral,0-2k,1972-08-10,96
C1815,Carl0s	Neves,carlos_neves@gmail.com,2023-08-15,Estado de SP,direct,10k-20k,1972-07-05,78
C1816, Jõao Vieyra,joão_vieira@gmail.com,2023-01-23,Sao Paulo,paid_search,10k-20k,2000-03-01,75
C1817, An4 lacerda,ana_lacerda@gmail.com,2023-06-30,Espírito Santo,direct,5k-10k,1969-08-04,23
C1818,Mária Franco ,maria_franco@gmail.com,2023-01-23,SP,referral,2k-5k,1995-03-15,11
C1819,BEATRIZ bezerra ,beatriz_bezerra@gmail.com,2023-02-08,RS,email,20k+,2004-07-05,4
C1820,Maria	Paiva,maria_paiva@gmail.com,2023-07-09,Distrito Federal,social_media,10k-20k,1997-06-27,27
C1821,CAMILA Assis ,camila_assis@gmail.com,2023-05-23,bahia,social_media,0-2k,1982-07-14,17
C1822,ANA  Cunha,ana_cunha@gmail.com,2023-02-11,sp,paid_search,2k-5k,1997-12-05,88
C1823,Tiago  souza,thiago_souza@gmail.com,2023-02-07,R.J.,paid_search,2k-5k,1969-08-17,49
C1824,Fernanda Pereira,fernanda_pereira@gmail.com,2023-09-08,Rio de Janeiro,organic,20k+,1977-08-01,20
C1825,FERNANDA	Dias,fernanda_dias@gmail.com,2023-10-04,Bahia,referral,10k-20k,2003-01-26,63
C1826,MARIA	aguiar,maria_aguiar@gmail.com,2023-11-02,Sao Paulo,organic,5k-10k,2003-05-05,80
C1827,carlos	Cardoso,carlos_cardoso@gmail.com,2023-03-21,Estado de SP,referral,5k-10k,1974-02-08,31
C1828,bruno moreira,bruno_moreira@gmail.com,2023-04-09,Paraná,organic,5k-10k,1982-12-18,51
C1829,Mária Aguiar  ,maria_aguiar@gmail.com,2023-04-25,SP,direct,5k-10k,1992-05-22,20
C1830,Carlos Cardozo ,carlos_cardoso@gmail.com,2023-06-09,Paraná,direct,5k-10k,1974-02-01,47
C1831,BEATRIZ mendes ,beatriz_mendes@gmail.com,2023-04-26,RS,email,5k-10k,1984-10-25,3
C1832,Beatriz Castro ,beatriz_castro@gmail.com,2023-04-18,GO,direct,5k-10k,1981-07-01,60
C1833,Gabriela  freitas,gabriela_freitas@gmail.com,2023-12-16,S.P.,social_media,0-2k,1977-03-26,20
C1834,AMANDA Castro ,amanda_castro@gmail.com,2023-01-16,sp,social_media,20k+,1976-12-27,84
C1835,Leticia Andrade,letícia_andrade@gmail.com,2023-01-09,DF,email,2k-5k,1976-10-17,98
C1836,LUCAS Ribeiro,lucas_ribeiro@gmail.com,2023-12-31,SP,email,20k+,1976-07-15,52
C1837,Lucas Olvera ,lucas_oliveira@gmail.com,2023-01-16,São Paulo,direct,2k-5k,1979-07-16,32
C1838, joao Peixoto,joão_peixoto@gmail.com,2023-08-28,Estado de SP,paid_search,0-2k,1969-08-31,16
C1839,Bruno	C0sta,bruno_costa@gmail.com,2023-05-06,Rio de Janeiro,direct,5k-10k,2004-08-17,31
C1840,Jõao Nevez,joão_neves@gmail.com,2023-11-17,SP,paid_search,10k-20k,1974-11-13,8
C1841, Isabella Pinto,isabela_pinto@gmail.com,2023-11-19,São Paulo,direct,10k-20k,1972-04-28,29
C1842,Mária	Lacerdda,maria_lacerda@gmail.com,2023-12-04,Bahia,direct,10k-20k,1975-07-08,11
C1843,Leticia mendes ,letícia_mendes@gmail.com,2023-07-22,Goiás,referral,10k-20k,1988-11-24,54
C1844,lucas	Dias,lucas_dias@gmail.com,2023-03-17,Sao Paulo,paid_search,2k-5k,1997-02-25,64
C1845,JULIANA	Dias,juliana_dias@gmail.com,2023-05-24,Espírito Santo,organic,10k-20k,1972-01-16,51
C1846,fernanda	Duarte,fernanda_duarte@gmail.com,2023-07-19,M.G.,direct,0-2k,1990-02-18,4
C1847, RAFAEL Duart,rafael_duarte@gmail.com,2023-10-21,SP,organic,0-2k,1973-01-15,67
C1848, Vinícius Braga,vinícius_braga@gmail.com,2023-04-18, ,paid_search,5k-10k,2001-02-27,25
C1849,ANA	Baptista,ana_batista@gmail.com,2023-06-24,PR,social_media,5k-10k,1970-04-21,0
C1850,CARLOS	Queiroz ,carlos_queiroz@gmail.com,2023-05-08,São Paulo,referral,2k-5k,1978-02-09,48
C1851,maria   Godoy,maria_godoy@gmail.com,2023-08-19,BR,organic,10k-20k,1977-12-17,81
C1852,bruno Andrade ,bruno_andrade@gmail.com,2023-01-23,RJ,referral,2k-5k,1999-09-20,71
C1853,MARIA	Siva,maria_silva@gmail.com,2023-05-19,Brasília,paid_search,2k-5k,1977-05-11,76
C1854,Rafael   Nuness,rafael_nunes@gmail.com,2023-06-30,Goiás,paid_search,10k-20k,1985-11-22,81
C1855,Patrícia   Macêdo,patrícia_macedo@gmail.com,2023-12-17,Rio de Janeiro,email,10k-20k,1987-02-02,92
C1856,RODRIGO	Campos,rodrigo_campos@gmail.com,2023-07-25,Estado de SP,referral,20k+,1997-10-25,12
C1857,Mateus	Baptista,matheus_batista@gmail.com,2023-06-14,Sao Paulo,social_media,2k-5k,1993-11-11,67
C1858, MARIA Rocha,maria_rocha@gmail.com,2023-06-23,bahia,email,5k-10k,2002-10-07,20
C1859,Matheus	azevedo,matheus_azevedo@gmail.com,2023-06-17,SP,email,5k-10k,1988-09-07,61
C1860,Letícia	Pacheco,letícia_pacheco@gmail.com,2023-12-01,sp,email,0-2k,2000-06-27,88
C1861, Bruno Neves,bruno_neves@gmail.com,2023-10-24,Rio,direct,20k+,1986-12-23,8
C1862,GABRIELA   porto,gabriela_porto@gmail.com,2023-03-26,ES,social_media,2k-5k,1970-12-30,20
C1863,Carlos aguiar,carlos_aguiar@gmail.com,2023-06-15,São Paulo,referral,0-2k,1982-12-09,56
C1864, Fernanda amaral,fernanda_amaral@gmail.com,2023-08-07,Rio Grande do Sul,email,5k-10k,2002-02-22,34
C1865,Patrícia Porto,patrícia_porto@gmail.com,2023-05-27,Distrito Federal,social_media,0-2k,1972-07-04,71
C1866,An4  Assis,ana_assis@gmail.com,2023-12-26,Parana,referral,5k-10k,1969-10-14,95
C1867,PATRICIA Araujo ,patrícia_araújo@gmail.com,2023-02-24,sp,organic,20k+,1993-11-09,62
C1868,Rafael figueiredo ,rafael_figueiredo@gmail.com,2023-07-31,Sao Paulo,organic,0-2k,1969-11-28,54
C1869, Isabela figueiredo,isabela_figueiredo@gmail.com,2023-02-14,ES,direct,5k-10k,1994-03-23,13
C1870, maria Nunes,maria_nunes@gmail.com,2023-12-10,Rio de Janeiro,organic,20k+,2003-05-14,98
C1871,Letícia Pacheco  ,letícia_pacheco@gmail.com,2023-02-03,SP,email,5k-10k,1973-02-03,25
C1872,Ana	Borjes,ana_borges@gmail.com,2023-01-18,Estado de SP,social_media,20k+,1986-04-30,67
C1873,Rodrigo	Bezerra ,rodrigo_bezerra@gmail.com,2023-03-11,Goiás,direct,20k+,1983-06-15,43
C1874,MARIA   Olvera,maria_oliveira@gmail.com,2023-03-11,Rio Grande do Sul,email,10k-20k,1988-11-08,64
C1875,Eduarda	valente,eduarda_valente@gmail.com,2023-05-20,SP,paid_search,5k-10k,1976-04-02,56
C1876,BRUNO  Araújo,bruno_araújo@gmail.com,2023-11-09,Estado de SP,organic,20k+,1995-03-09,68
C1877,JULIANA Lacerdda ,juliana_lacerda@gmail.com,2023-11-22,Espírito Santo,referral,2k-5k,1997-02-06,20
C1878,Vinícius   Freitas,vinícius_freitas@gmail.com,2023-07-07,sp,social_media,10k-20k,1993-12-18,88
C1879,João	paiva,joão_paiva@gmail.com,2023-01-12,Goiás,referral,10k-20k,1992-01-11,53
C1880, ANA Queiroz ,ana_queiroz@gmail.com,2023-01-21,rj,email,0-2k,1974-06-09,97
C1881,GABRIELA  miranda,gabriela_miranda@gmail.com,2023-09-15,MG,paid_search,10k-20k,1978-09-19,50
C1882,Patricia Franco ,patrícia_franco@gmail.com,2023-08-21,sp,organic,10k-20k,1981-02-10,39
C1883, RODRIGO Oliveira,rodrigo_oliveira@gmail.com,2023-04-25,São Paulo,email,10k-20k,1993-05-05,58
C1884,EDUARDA   castro,eduarda_castro@gmail.com,2023-09-30,GO,referral,10k-20k,1975-09-25,80
C1885,Gabriela costa,gabriela_costa@gmail.com,2023-10-23,XX,email,2k-5k,1994-04-17,33
C1886,Bruno   Moreyra,bruno_moreira@gmail.com,2023-05-31,rj,referral,5k-10k,1975-08-01,25
C1887,Rodrigo	CARVALHO,rodrigo_carvalho@gmail.com,2023-07-01,Santa Catarina,paid_search,20k+,1978-02-03,21
C1888,CARLOS Freita ,carlos_freitas@gmail.com,2023-11-29,rj,social_media,0-2k,1983-07-22,36
C1889,Isabella Aguiar ,isabela_aguiar@gmail.com,2023-12-03,MG,email,10k-20k,1985-08-18,75
C1890,Rafael Cardoso,rafael_cardoso@gmail.com,2023-01-14,sp,direct,0-2k,1979-10-26,64
C1891,JOAO Silva ,joão_silva@gmail.com,2023-09-24,GO,referral,20k+,1977-12-21,51
C1892,Bruno	Machdo,bruno_machado@gmail.com,2023-09-23,Minas,referral,2k-5k,2002-01-07,50
C1893,Patrícia	farias,patrícia_farias@gmail.com,2023-08-28,São Paulo,social_media,2k-5k,1970-03-09,78
C1894,Tiago Valentte ,thiago_valente@gmail.com,2023-10-15,SP,direct,2k-5k,1983-09-22,31
C1895,Patrícia   Barros,patrícia_barros@gmail.com,2023-08-03,Distrito Federal,social_media,20k+,1995-12-04,72
C1896,Patricia   sales,patrícia_sales@gmail.com,2023-06-01,M.G.,email,10k-20k,1994-06-03,30
C1897, EDUARDA Campos,eduarda_campos@gmail.com,2023-04-23,Sao Paulo,email,2k-5k,1988-10-27,12
C1898,Leticia moreira ,letícia_moreira@gmail.com,2023-06-08,Rio Grande do Sul,social_media,0-2k,1996-08-09,58
C1899,Carl0s	Borges,carlos_borges@gmail.com,2023-03-02,sp,social_media,5k-10k,1998-10-10,50
C1900, MARIA Portoo,maria_porto@gmail.com,2023-02-25,Paraná,direct,10k-20k,1973-09-14,50
C1901,Beatriz santana,beatriz_santana@gmail.com,2023-05-02,sp,social_media,10k-20k,2002-09-16,79
C1902,Matheus Santo,matheus_santos@gmail.com,2023-11-15,ES,paid_search,5k-10k,1977-05-03,75
C1903, Rafael sales,rafael_sales@gmail.com,2023-07-19,Distrito Federal,referral,5k-10k,1999-02-06,52
C1904,Fernanda  Cardozo,fernanda_cardoso@gmail.com,2023-06-23,sp,social_media,20k+,1973-11-03,3
C1905,Camila Xavier ,camila_xavier@gmail.com,2023-10-01,Espirito Santo,email,0-2k,1994-02-22,20
C1906, Gustavo Moreyra,gustavo_moreira@gmail.com,2023-08-21,Santa Catarina,direct,10k-20k,1986-07-31,2
C1907, Beatriz Costa,beatriz_costa@gmail.com,2023-04-11,Goiás,paid_search,0-2k,1982-12-12,58
C1908, maria Aguiar,maria_aguiar@gmail.com,2023-02-01,sp,email,5k-10k,1988-10-29,88
C1909,FERNANDA freitas,fernanda_freitas@gmail.com,2023-07-05,R.J.,direct,5k-10k,1994-11-17,76
C1910, carlos Freita,carlos_freitas@gmail.com,2023-02-21,Bahia,email,2k-5k,2000-09-17,78
C1911,Mateus  Castro,matheus_castro@gmail.com,2023-05-22,Espírito Santo,email,0-2k,1987-03-29,77
C1912, ana Franco,ana_franco@gmail.com,2023-05-21,GO,referral,0-2k,1980-06-19,5
C1913,fernanda   Moreyra,fernanda_moreira@gmail.com,2023-10-20,SP,email,0-2k,1999-11-16,51
C1914,ANA   Olvera,ana_oliveira@gmail.com,2023-03-18,SP,organic,2k-5k,1994-01-23,84
C1915,Gustavo   gonçalves,gustavo_gonçalves@gmail.com,2023-12-16,São Paulo,paid_search,10k-20k,1989-06-25,50
C1916,BEATRIZ machado ,beatriz_machado@gmail.com,2023-07-14,Paraná,organic,5k-10k,1971-12-20,9
C1917, FERNANDA Pinto ,fernanda_pinto@gmail.com,2023-01-11,Estado de SP,direct,20k+,1992-10-14,11
C1918,Eduarda silva,eduarda_silva@gmail.com,2023-04-07,SC,paid_search,20k+,1985-12-12,40
C1919,An4 Vieira,ana_vieira@gmail.com,2023-06-22,Rio de Janeiro,social_media,0-2k,1980-07-06,77
C1920,Matheus Amaral ,matheus_amaral@gmail.com,2023-01-26,bahia,email,10k-20k,1984-03-17,34
C1921,ana carvalho ,ana_carvalho@gmail.com,2023-09-26,SP,direct,0-2k,1985-03-14,19
C1922, ana Mendess,ana_mendes@gmail.com,2023-12-17,R.J.,direct,0-2k,1997-11-25,11
C1923, Mária Cunhaa,maria_cunha@gmail.com,2023-04-08,MG,referral,2k-5k,1984-12-14,45
C1924,bruno Lopes  ,bruno_lopes@gmail.com,2023-11-13,R.J.,direct,0-2k,1995-07-30,1
C1925,ana peixoto ,ana_peixoto@gmail.com,2023-06-06,Parana,email,20k+,2002-02-25,6
C1926,EDUARDA	Andrade,eduarda_andrade@gmail.com,2023-08-03,PR,email,5k-10k,1996-07-28,17
C1927,Carl0s   figueiredo,carlos_figueiredo@gmail.com,2023-05-15,S.P.,referral,10k-20k,2003-10-12,19
C1928,LUCAS Freitas,lucas_freitas@gmail.com,2023-07-01,BA,social_media,0-2k,1995-03-11,14
C1929, joao pereira,joão_pereira@gmail.com,2023-08-11,bahia,email,10k-20k,2002-01-09,5
C1930,Maria Correia,maria_correia@gmail.com,2023-05-19,Distrito Federal,direct,0-2k,1990-10-29,57
C1931,Matheus  Moreyra,matheus_moreira@gmail.com,2023-02-04,Bahia,email,0-2k,1975-10-10,98
C1932,Lucas  Soza,lucas_souza@gmail.com,2023-06-04,S.P.,email,20k+,2001-10-31,43
C1933,João sales ,joão_sales@gmail.com,2023-11-30,Estado de SP,direct,10k-20k,1984-09-15,91
C1934,Isabella braga ,isabela_braga@gmail.com,2023-06-03,PR,direct,0-2k,1981-04-02,28
C1935, João Nunes,joão_nunes@gmail.com,2023-09-19,São Paulo,social_media,2k-5k,1989-05-31,0
C1936,GABRIELA   Peixoto,gabriela_peixoto@gmail.com,2023-10-14,SC,referral,0-2k,1996-07-31,98
C1937,BRUNO   Moura ,bruno_moura@gmail.com,2023-03-03,Estado de SP,direct,20k+,1999-09-11,8
C1938,Mária	Carvaho,maria_carvalho@gmail.com,2023-12-02,Espírito Santo,email,10k-20k,1979-05-17,17
C1939, Lucas Farias,lucas_farias@gmail.com,2023-06-04,BA,paid_search,20k+,1974-03-25,64
C1940,Vinicius Montero,vinícius_monteiro@gmail.com,2023-01-03,sp,organic,10k-20k,1984-02-06,51
C1941,CARLOS   Valente,carlos_valente@gmail.com,2023-11-19,Paraná,email,2k-5k,1978-02-16,27
C1942,João pereira ,joão_pereira@gmail.com,2023-06-10,Rio Grande do Sul,social_media,5k-10k,1995-01-20,61
C1943,GABRIELA santana,gabriela_santana@gmail.com,2023-01-08,Estado de SP,direct,20k+,2003-05-05,32
C1944,Thiago Duarte,thiago_duarte@gmail.com,2023-01-19,SC,email,20k+,2002-06-01,88
C1945,Lucas   Machado,lucas_machado@gmail.com,2023-04-03,Paraná,organic,0-2k,1996-06-22,53
C1946,ana  Fonseca,ana_fonseca@gmail.com,2023-08-23,SC,social_media,2k-5k,1983-08-30,47
C1947,Patrícia Cunha ,patrícia_cunha@gmail.com,2023-08-07,São Paulo,social_media,5k-10k,2000-10-26,25
C1948,RAFAEL   Perera,rafael_pereira@gmail.com,2023-02-19,Minas,direct,10k-20k,1995-09-06,80
C1949,ana	Dias,ana_dias@gmail.com,2023-05-24,Sao Paulo,direct,5k-10k,1984-10-24,7
C1950,Patrícia Vieira,patrícia_vieira@gmail.com,2023-04-06,SP,paid_search,2k-5k,1971-01-05,73
C1951,Thiago	Fernandes,thiago_fernandes@gmail.com,2023-10-20,MG,paid_search,2k-5k,1982-02-15,28
C1952,RAFAEL Duart ,rafael_duarte@gmail.com,2023-07-15,SC,direct,10k-20k,1988-07-21,54
C1953,BEATRIZ	Mendess,beatriz_mendes@gmail.com,2023-02-02,sp,paid_search,10k-20k,2001-05-29,42
C1954,Tiago Valente ,thiago_valente@gmail.com,2023-11-05,SP,referral,20k+,1993-03-31,87
C1955,LUCAS   Montero,lucas_monteiro@gmail.com,2023-02-27,Estado de SP,organic,5k-10k,1986-03-31,16
C1956,Rodrigo   Valentte,rodrigo_valente@gmail.com,2023-01-22,ES,paid_search,20k+,2002-03-30,12
C1957,ana	cardoso,ana_cardoso@gmail.com,2023-03-13,RS,paid_search,10k-20k,1975-06-12,5
C1958,Maria Olvera ,maria_oliveira@gmail.com,2023-03-24,Minas Gerais,social_media,5k-10k,2001-05-30,99
C1959, ANA Gonçalvez,ana_gonçalves@gmail.com,2023-06-11,BA,referral,10k-20k,1991-02-16,78
C1960,FERNANDA  Azevedo,fernanda_azevedo@gmail.com,2023-04-07,Parana,organic,2k-5k,1973-12-06,42
C1961, Patricia Mendes,patrícia_mendes@gmail.com,2023-01-19,São Paulo,social_media,5k-10k,1986-02-28,46
C1962,lucas C0sta ,lucas_costa@gmail.com,2023-07-30,sp,paid_search,2k-5k,1996-06-10,77
C1963,Gabriela Lima ,gabriela_lima@gmail.com,2023-08-15,GO,social_media,2k-5k,1979-05-29,94
C1964,João	Cardozo,joão_cardoso@gmail.com,2023-02-08,Espirito Santo,referral,5k-10k,1986-11-13,69
C1965,JOAO monteiro ,joão_monteiro@gmail.com,2023-11-28,M.G.,referral,5k-10k,1992-08-24,76
C1966, ANA moreira,ana_moreira@gmail.com,2023-11-09,Distrito Federal,email,0-2k,1999-09-02,18
C1967,PATRICIA	Montero,patrícia_monteiro@gmail.com,2024-01-01,São Paulo,social_media,0-2k,1991-05-31,88
C1968,MARIA campos ,maria_campos@gmail.com,2023-11-08,Bahia,email,0-2k,1992-06-09,38
C1969,Vinícius Coelho,vinícius_coelho@gmail.com,2023-08-29,SP,referral,2k-5k,1971-02-08,30
C1970,RODRIGO souza ,rodrigo_souza@gmail.com,2023-12-25,Bahia,email,20k+,2000-09-10,57
C1971,Gustavo   farias,gustavo_farias@gmail.com,2023-04-04,sp,paid_search,5k-10k,1997-05-11,80
C1972,ana	Aguiar,ana_aguiar@gmail.com,2023-06-05,XX,organic,5k-10k,2003-11-13,49
C1973,BRUNO	SOUZA,bruno_souza@gmail.com,2023-07-04,S.P.,referral,2k-5k,1982-08-23,57
C1974,Juliana   Gonçalvez,juliana_gonçalves@gmail.com,2023-09-01,SP,paid_search,0-2k,1992-01-29,24
C1975,Lucas Nuness ,lucas_nunes@gmail.com,2023-08-02,Minas Gerais,paid_search,20k+,1997-06-20,67
C1976, Fernanda Machado,fernanda_machado@gmail.com,2023-07-04,Goiás,direct,10k-20k,1976-11-20,65
C1977,CARLOS  Ribeiro,carlos_ribeiro@gmail.com,2023-05-02,sp,paid_search,2k-5k,1986-10-11,82
C1978,Ana	pinto,ana_pinto@gmail.com,2023-08-22,Espírito Santo,social_media,2k-5k,2003-11-10,31
C1979,bruno	batista,bruno_batista@gmail.com,2023-10-15,Rio Grande do Sul,organic,5k-10k,1975-02-09,36
C1980,RODRIGO	Camposs,rodrigo_campos@gmail.com,2023-12-31,,email,20k+,2001-03-01,20
C1981,Vinicius	morais,vinícius_morais@gmail.com,2023-05-28,BA,paid_search,10k-20k,1969-07-16,88
C1982, fernanda Freitas,fernanda_freitas@gmail.com,2023-08-20,Rio de Janeiro,paid_search,10k-20k,1995-03-05,10
C1983,Mária Nevez,maria_neves@gmail.com,2023-08-11,S.P.,direct,2k-5k,1988-11-06,75
C1984,Ana   Lacerda,ana_lacerda@gmail.com,2023-05-03,Brasília,organic,0-2k,1974-08-19,75
C1985,Gabriela Cohelo ,gabriela_coelho@gmail.com,2023-01-08,SP,direct,20k+,1973-11-27,76
C1986,Gabriela	Franco,gabriela_franco@gmail.com,2023-03-30,Paraná,direct,0-2k,1971-03-26,60
C1987,Mária   duarte,maria_duarte@gmail.com,2023-03-25,MG,email,10k-20k,1994-12-25,83
C1988,PATRICIA cunha ,patrícia_cunha@gmail.com,2023-08-26,bahia,direct,10k-20k,1970-02-27,62
C1989, BRUNO Pinto ,bruno_pinto@gmail.com,2023-04-23,S.P.,organic,10k-20k,1995-05-09,3
C1990,EDUARDA	Barros,eduarda_barros@gmail.com,2023-11-01,SC,organic,0-2k,1979-09-06,70
C1991,Eduarda castro,eduarda_castro@gmail.com,2023-05-01,GO,social_media,10k-20k,1972-08-18,93
C1992,Lucas	Fernandes,lucas_fernandes@gmail.com,2023-07-01,São Paulo,email,20k+,1994-02-17,55
C1993,João  Valentte,joão_valente@gmail.com,2023-06-21,SP,paid_search,10k-20k,1998-01-27,96
C1994,Gabriela Fonseca,gabriela_fonseca@gmail.com,2023-03-29,SC,organic,0-2k,1976-05-03,35
C1995,ANA Baptista,ana_batista@gmail.com,2023-03-30,GO,social_media,2k-5k,1972-09-21,0
C1996,Bruno	Lopes,bruno_lopes@gmail.com,2023-05-17,São Paulo,email,5k-10k,1987-09-05,33
C1997,CAMILA  Moreira,camila_moreira@gmail.com,2023-10-10,Espírito Santo,referral,20k+,1988-07-25,71
C1998,Ana lacerda ,ana_lacerda@gmail.com,2023-12-27,RJ,social_media,0-2k,1973-05-27,76
C1999,ANA Mirranda ,ana_miranda@gmail.com,2023-09-23,Goiás,social_media,20k+,1974-03-01,41
C2000,joao	Araujo,joão_araújo@gmail.com,2023-09-30,Estado de SP,referral,2k-5k,1974-10-25,94
C2001,Ana campos ,ana_campos@gmail.com,2023-06-01,Sao Paulo,referral,0-2k,1972-09-29,34
C2002,LUCAS   Moura ,lucas_moura@gmail.com,2023-04-30,Goiás,organic,0-2k,2004-09-27,30
